# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit K
date,LST-AMSR2-DESC_V1.0_1000
2021-02-14,
2021-02-15,
2021-02-16,263.5034
2021-02-17,264.5408
2021-02-18,263.9589
2021-02-19,263.5368
2021-02-20,265.4667
2021-02-21,266.8893
2021-02-22,271.9371
2021-02-23,272.9053
2021-02-24,270.7224
2021-02-25,267.6704
2021-02-26,273.1017
2021-02-27,269.9271
2021-02-28,266.7457
2021-03-01,268.6287
2021-03-02,272.5706
2021-03-03,273.0701
2021-03-04,272.5106
2021-03-05,273.9047
2021-03-06,274.4967
2021-03-07,276.5289
2021-03-08,273.5297
2021-03-09,277.2914
2021-03-10,274.6494
2021-03-11,273.6223
2021-03-12,269.9611
2021-03-13,273.4602
2021-03-14,274.8194
2021-03-15,274.6339
2021-03-16,275.4044
2021-03-17,274.1415
2021-03-18,272.0023
2021-03-19,274.1510
2021-03-20,276.1565
2021-03-21,277.1755
2021-03-22,272.2882
2021-03-23,275.7185
2021-03-24,273.9783
2021-03-25,273.5403
2021-03-26,276.4448
2021-03-27,274.2417
2021-03-28,271.0700
2021-03-29,277.6785
2021-03-30,272.6020
2021-03-31,269.6111
2021-04-01,272.1857
2021-04-02,276.0542
2021-04-03,275.5307
2021-04-04,276.6311
2021-04-05,278.0971
2021-04-06,275.8150
2021-04-07,274.9366
2021-04-08,276.1418
2021-04-09,276.8123
2021-04-10,273.6258
2021-04-11,276.1711
2021-04-12,274.5363
2021-04-13,271.7118
2021-04-14,271.8594
2021-04-15,273.4811
2021-04-16,274.4733
2021-04-17,273.1273
2021-04-18,276.8011
2021-04-19,273.1866
2021-04-20,272.3525
2021-04-21,271.5815
2021-04-22,274.3708
2021-04-23,275.7237
2021-04-24,271.6298
2021-04-25,275.3590
2021-04-26,276.6656
2021-04-27,276.6748
2021-04-28,278.2637
2021-04-29,275.9767
2021-04-30,278.8736
2021-05-01,282.9461
2021-05-02,282.3717
2021-05-03,277.8220
2021-05-04,273.7799
2021-05-05,276.9818
2021-05-06,274.6931
2021-05-07,275.4765
2021-05-08,277.6380
2021-05-09,273.9074
2021-05-10,274.3163
2021-05-11,274.5563
2021-05-12,278.4631
2021-05-13,279.5614
2021-05-14,279.7997
2021-05-15,280.2618
2021-05-16,283.0910
2021-05-17,286.7660
2021-05-18,287.8621
2021-05-19,291.5505
2021-05-20,286.6125
2021-05-21,285.7700
2021-05-22,280.5052
2021-05-23,284.0133
2021-05-24,284.1566
2021-05-25,284.6966
2021-05-26,282.7352
2021-05-27,277.2098
2021-05-28,277.5217
2021-05-29,283.6027
2021-05-30,280.8674
2021-05-31,280.4062
2021-06-01,284.6710
2021-06-02,286.8511
2021-06-03,289.8688
2021-06-04,293.8493
2021-06-05,293.2942
2021-06-06,294.8372
2021-06-07,285.7909
2021-06-08,290.3990
2021-06-09,290.6036
2021-06-10,294.5080
2021-06-11,291.8920
2021-06-12,283.1255
2021-06-13,289.9760
2021-06-14,287.1817
2021-06-15,290.4579
2021-06-16,296.3295
2021-06-17,286.6441
2021-06-18,286.1875
2021-06-19,283.7993
2021-06-20,284.2073
2021-06-21,279.4792
2021-06-22,282.7676
2021-06-23,290.0060
2021-06-24,287.7550
2021-06-25,288.4207
2021-06-26,284.6948
2021-06-27,287.0637
2021-06-28,284.8417
2021-06-29,285.3964
2021-06-30,288.4477
2021-07-01,291.6380
2021-07-02,294.0033
2021-07-03,295.6130
2021-07-04,296.1451
2021-07-05,291.0535
2021-07-06,289.1831
2021-07-07,286.5025
2021-07-08,288.2084
2021-07-09,288.1082
2021-07-10,288.1504
2021-07-11,289.0139
2021-07-12,290.6678
2021-07-13,287.7060
2021-07-14,288.4133
2021-07-15,288.1568
2021-07-16,292.3188
2021-07-17,292.6311
2021-07-18,293.8435
2021-07-19,296.4812
2021-07-20,292.6420
2021-07-21,292.3439
2021-07-22,294.8110
2021-07-23,293.2606
2021-07-24,287.3133
2021-07-25,286.3291
2021-07-26,291.4632
2021-07-27,291.8669
2021-07-28,295.8028
2021-07-29,287.9265
2021-07-30,288.1991
2021-07-31,289.9718
2021-08-01,285.7416
2021-08-02,287.0815
2021-08-03,289.4243
2021-08-04,290.7839
2021-08-05,290.5366
2021-08-06,287.4678
2021-08-07,289.5390
2021-08-08,290.6633
2021-08-09,292.8158
2021-08-10,286.0909
2021-08-11,284.4242
2021-08-12,286.3459
2021-08-13,281.6565
2021-08-14,287.2327
2021-08-15,292.0784
2021-08-16,295.0954
2021-08-17,294.7029
2021-08-18,295.0148
2021-08-19,293.8228
2021-08-20,289.3801
2021-08-21,281.5358
2021-08-22,284.3120
2021-08-23,285.2947
2021-08-24,288.7891
2021-08-25,281.9472
2021-08-26,284.2340
2021-08-27,286.9649
2021-08-28,286.5004
2021-08-29,283.5457
2021-08-30,284.4375
2021-08-31,287.1499
2021-09-01,290.1756
2021-09-02,291.3698
2021-09-03,284.4201
2021-09-04,282.8812
2021-09-05,280.8809
2021-09-06,286.1403
2021-09-07,283.7798
2021-09-08,283.6121
2021-09-09,282.1861
2021-09-10,286.6666
2021-09-11,287.0861
2021-09-12,282.6876
2021-09-13,285.5319
2021-09-14,280.0927
2021-09-15,282.3145
2021-09-16,284.2647
2021-09-17,281.4566
2021-09-18,283.1429
2021-09-19,292.4648
2021-09-20,281.4223
2021-09-21,277.9433
2021-09-22,280.7994
2021-09-23,283.6216
2021-09-24,282.2731
2021-09-25,278.7426
2021-09-26,286.3322
2021-09-27,284.8848
2021-09-28,287.1770
2021-09-29,291.9882
2021-09-30,284.8990
2021-10-01,284.6247
2021-10-02,281.3143
2021-10-03,280.9206
2021-10-04,282.3100
2021-10-05,285.2142
2021-10-06,287.2380
2021-10-07,288.5580
2021-10-08,286.4767
2021-10-09,283.9226
2021-10-10,278.6221
2021-10-11,277.3394
2021-10-12,276.9053
2021-10-13,275.6065
2021-10-14,275.4419
2021-10-15,274.3929
2021-10-16,274.0412
2021-10-17,276.6330
2021-10-18,278.6111
2021-10-19,280.5643
2021-10-20,276.4590
2021-10-21,273.1142
2021-10-22,275.7140
2021-10-23,274.8614
2021-10-24,275.6513
2021-10-25,276.2787
2021-10-26,280.4032
2021-10-27,277.9599
2021-10-28,274.4489
2021-10-29,274.4903
2021-10-30,279.1986
2021-10-31,273.2474
2021-11-01,272.2042
2021-11-02,271.7542
2021-11-03,271.3536
2021-11-04,273.2726
2021-11-05,278.0263
2021-11-06,276.9317
2021-11-07,278.0191
2021-11-08,274.3243
2021-11-09,273.8082
2021-11-10,277.0638
2021-11-11,273.4934
2021-11-12,271.8186
2021-11-13,272.7258
2021-11-14,273.0749
2021-11-15,274.6687
2021-11-16,277.5406
2021-11-17,272.6849
2021-11-18,270.8864
2021-11-19,271.6449
2021-11-20,273.4992
2021-11-21,272.3124
2021-11-22,270.9116
2021-11-23,273.9741
2021-11-24,272.8868
2021-11-25,267.9918
2021-11-26,273.3059
2021-11-27,275.1871
2021-11-28,271.5468
2021-11-29,276.0053
2021-11-30,273.7054
2021-12-01,274.6467
2021-12-02,275.9067
2021-12-03,273.8580
2021-12-04,271.8554
2021-12-05,274.0673
2021-12-06,271.4647
2021-12-07,271.1216
2021-12-08,270.5563
2021-12-09,274.4744
2021-12-10,270.4160
2021-12-11,269.8001
2021-12-12,272.8922
2021-12-13,271.6268
2021-12-14,272.2357
2021-12-15,272.8289
2021-12-16,268.4876
2021-12-17,266.8119
2021-12-18,267.9420
2021-12-19,270.2738
2021-12-20,268.4707
2021-12-21,268.8851
2021-12-22,269.4332
2021-12-23,270.3121
2021-12-24,273.5342
2021-12-25,268.1176
2021-12-26,269.0394
2021-12-27,271.1355
2021-12-28,268.5195
2021-12-29,269.1499
2021-12-30,268.7956
2021-12-31,269.3857
2022-01-01,267.5078
2022-01-02,267.2815
2022-01-03,270.5730
2022-01-04,270.2374
2022-01-05,269.2634
2022-01-06,267.0713
2022-01-07,266.9401
2022-01-08,270.9418
2022-01-09,267.7069
2022-01-10,267.6543
2022-01-11,271.0272
2022-01-12,273.2903
2022-01-13,272.6762
2022-01-14,271.6970
2022-01-15,268.2612
2022-01-16,271.4270
2022-01-17,271.4263
2022-01-18,273.4946
2022-01-19,265.9296
2022-01-20,264.2900
2022-01-21,268.7224
2022-01-22,266.7565
2022-01-23,269.3411
2022-01-24,271.3402
2022-01-25,267.4141
2022-01-26,266.9249
2022-01-27,271.1662
2022-01-28,269.5338
2022-01-29,270.6293
2022-01-30,270.0568
2022-01-31,271.4009
2022-02-01,270.5142
2022-02-02,264.3464
2022-02-03,263.9834
2022-02-04,265.2823
2022-02-05,271.0970
2022-02-06,272.1120
2022-02-07,272.3365
2022-02-08,274.4951
2022-02-09,274.4900
2022-02-10,273.3922
2022-02-11,272.7271
2022-02-12,268.4664
2022-02-13,266.2612
2022-02-14,268.6692
2022-02-15,268.6923
2022-02-16,270.2698
2022-02-17,266.3347
2022-02-18,273.2834
2022-02-19,267.4406
2022-02-20,275.9141
2022-02-21,268.5963
2022-02-22,268.7563
2022-02-23,267.5491
2022-02-24,267.4532
2022-02-25,266.6394
2022-02-26,267.5981
2022-02-27,268.6020
2022-02-28,269.2966
2022-03-01,273.7643
2022-03-02,273.8311
2022-03-03,270.6960
2022-03-04,271.4848
2022-03-05,273.0643
2022-03-06,268.8668
2022-03-07,267.0866
2022-03-08,271.1739
2022-03-09,265.4658
2022-03-10,264.9300
2022-03-11,264.0864
2022-03-12,266.4527
2022-03-13,271.7522
2022-03-14,273.3708
2022-03-15,274.2913
2022-03-16,274.8828
2022-03-17,272.5354
2022-03-18,271.4079
2022-03-19,272.7842
2022-03-20,273.1579
2022-03-21,272.4097
2022-03-22,271.8994
2022-03-23,271.1208
2022-03-24,273.1898
2022-03-25,272.9259
2022-03-26,271.1679
2022-03-27,270.2828
2022-03-28,272.6221
2022-03-29,275.6566
2022-03-30,273.5980
2022-03-31,271.2133
2022-04-01,273.1364
2022-04-02,273.1189
2022-04-03,273.2873
2022-04-04,273.7634
2022-04-05,274.8478
2022-04-06,272.0616
2022-04-07,273.1374
2022-04-08,272.5576
2022-04-09,274.5601
2022-04-10,273.5678
2022-04-11,272.9213
2022-04-12,272.5075
2022-04-13,274.5701
2022-04-14,274.4670
2022-04-15,272.9705
2022-04-16,272.0833
2022-04-17,272.1508
2022-04-18,272.0100
2022-04-19,271.3511
2022-04-20,274.5313
2022-04-21,273.2121
2022-04-22,273.9011
2022-04-23,272.2979
2022-04-24,271.1738
2022-04-25,271.1877
2022-04-26,270.9067
2022-04-27,272.2957
2022-04-28,273.1831
2022-04-29,275.5728
2022-04-30,273.5753
2022-05-01,270.4606
2022-05-02,271.7909
2022-05-03,273.4391
2022-05-04,274.0508
2022-05-05,275.4520
2022-05-06,279.1912
2022-05-07,280.9601
2022-05-08,278.9616
2022-05-09,278.8170
2022-05-10,273.3596
2022-05-11,278.8713
2022-05-12,280.0290
2022-05-13,278.1678
2022-05-14,275.5419
2022-05-15,278.0585
2022-05-16,277.8227
2022-05-17,282.0763
2022-05-18,281.3605
2022-05-19,281.7208
2022-05-20,275.7857
2022-05-21,272.9507
2022-05-22,275.1241
2022-05-23,276.7713
2022-05-24,278.2725
2022-05-25,281.2366
2022-05-26,281.9600
2022-05-27,282.7748
2022-05-28,283.6912
2022-05-29,285.4731
2022-05-30,286.3464
2022-05-31,279.9528
2022-06-01,275.8293
2022-06-02,279.3536
2022-06-03,277.1710
2022-06-04,280.3405
2022-06-05,282.9074
2022-06-06,282.1126
2022-06-07,282.1996
2022-06-08,283.2490
2022-06-09,283.6726
2022-06-10,285.2611
2022-06-11,286.1644
2022-06-12,288.7168
2022-06-13,286.9458
2022-06-14,287.7973
2022-06-15,281.9258
2022-06-16,287.1060
2022-06-17,285.8956
2022-06-18,294.0611
2022-06-19,297.8241
2022-06-20,293.0001
2022-06-21,285.6081
2022-06-22,285.0507
2022-06-23,291.0696
2022-06-24,292.4337
2022-06-25,284.7399
2022-06-26,281.6234
2022-06-27,284.3950
2022-06-28,285.7499
2022-06-29,287.3136
2022-06-30,289.2396
2022-07-01,283.7992
2022-07-02,286.8712
2022-07-03,287.7257
2022-07-04,289.4432
2022-07-05,291.1579
2022-07-06,290.2828
2022-07-07,291.2878
2022-07-08,289.5592
2022-07-09,292.2395
2022-07-10,292.0858
2022-07-11,288.1918
2022-07-12,286.9470
2022-07-13,285.8561
2022-07-14,291.7827
2022-07-15,292.1681
2022-07-16,292.0687
2022-07-17,294.3465
2022-07-18,294.3240
2022-07-19,293.2876
2022-07-20,289.0761
2022-07-21,285.3595
2022-07-22,286.9750
2022-07-23,289.0968
2022-07-24,282.9819
2022-07-25,285.5473
2022-07-26,287.7133
2022-07-27,285.3442
2022-07-28,282.5543
2022-07-29,283.1660
2022-07-30,289.0724
2022-07-31,290.6548
2022-08-01,286.6965
2022-08-02,291.1628
2022-08-03,289.1549
2022-08-04,288.0145
2022-08-05,294.3838
2022-08-06,285.8204
2022-08-07,283.9070
2022-08-08,283.8694
2022-08-09,289.3959
2022-08-10,286.2981
2022-08-11,288.0010
2022-08-12,289.3813
2022-08-13,291.0704
2022-08-14,290.3268
2022-08-15,291.8875
2022-08-16,289.5819
2022-08-17,289.5093
2022-08-18,287.5350
2022-08-19,285.9693
2022-08-20,286.0444
2022-08-21,287.0456
2022-08-22,289.9709
2022-08-23,289.9289
2022-08-24,288.8341
2022-08-25,283.5127
2022-08-26,284.7746
2022-08-27,287.9782
2022-08-28,289.0266
2022-08-29,286.2405
2022-08-30,283.1722
2022-08-31,286.6635
2022-09-01,288.5586
2022-09-02,291.1028
2022-09-03,280.8203
2022-09-04,285.7973
2022-09-05,288.2280
2022-09-06,288.2626
2022-09-07,285.7221
2022-09-08,293.3891
2022-09-09,282.6992
2022-09-10,278.7261
2022-09-11,279.2871
2022-09-12,282.7079
2022-09-13,284.9093
2022-09-14,284.3755
2022-09-15,288.4431
2022-09-16,286.1030
2022-09-17,284.0906
2022-09-18,282.0251
2022-09-19,285.3262
2022-09-20,287.6522
2022-09-21,281.5761
2022-09-22,277.9182
2022-09-23,281.5565
2022-09-24,282.1206
2022-09-25,281.9495
2022-09-26,280.1738
2022-09-27,281.1283
2022-09-28,280.0598
2022-09-29,285.6589
2022-09-30,285.2036
2022-10-01,285.9892
2022-10-02,284.6721
2022-10-03,284.1648
2022-10-04,284.8094
2022-10-05,283.0345
2022-10-06,279.6972
2022-10-07,272.7437
2022-10-08,278.1966
2022-10-09,280.5529
2022-10-10,279.3606
2022-10-11,282.6771
2022-10-12,279.6346
2022-10-13,277.3277
2022-10-14,277.2918
2022-10-15,277.9387
2022-10-16,276.0634
2022-10-17,275.4537
2022-10-18,273.0468
2022-10-19,276.1260
2022-10-20,278.6989
2022-10-21,281.3410
2022-10-22,280.1152
2022-10-23,280.6755
2022-10-24,278.8461
2022-10-25,272.6838
2022-10-26,272.4535
2022-10-27,274.6416
2022-10-28,275.8179
2022-10-29,277.4474
2022-10-30,274.5900
2022-10-31,277.6179
2022-11-01,277.6688
2022-11-02,280.3668
2022-11-03,278.1718
2022-11-04,271.0220
2022-11-05,272.9094
2022-11-06,275.3452
2022-11-07,270.8745
2022-11-08,275.6803
2022-11-09,274.4119
2022-11-10,269.8262
2022-11-11,271.3759
2022-11-12,270.5213
2022-11-13,269.9643
2022-11-14,270.5323
2022-11-15,269.7486
2022-11-16,270.8691
2022-11-17,271.2117
2022-11-18,269.7665
2022-11-19,270.9443
2022-11-20,270.9542
2022-11-21,271.9657
2022-11-22,271.9355
2022-11-23,272.6195
2022-11-24,272.6073
2022-11-25,273.1464
2022-11-26,275.7905
2022-11-27,268.9905
2022-11-28,271.0006
2022-11-29,266.2346
2022-11-30,265.6186
2022-12-01,266.0445
2022-12-02,268.6597
2022-12-03,264.6230
2022-12-04,264.9983
2022-12-05,267.3213
2022-12-06,265.4966
2022-12-07,266.0718
2022-12-08,266.5318
2022-12-09,267.3730
2022-12-10,270.5147
2022-12-11,271.3700
2022-12-12,271.2214
2022-12-13,271.7848
2022-12-14,271.3044
2022-12-15,274.2146
2022-12-16,273.2679
2022-12-17,270.0785
2022-12-18,269.2626
2022-12-19,266.8304
2022-12-20,266.3684
2022-12-21,266.7463
2022-12-22,267.0824
2022-12-23,266.6033
2022-12-24,267.6777
2022-12-25,267.2753
2022-12-26,268.0602
2022-12-27,277.8671
2022-12-28,276.8505
2022-12-29,274.8832
2022-12-30,
2022-12-31,269.7767
2023-01-01,
2023-01-02,268.8100
2023-01-03,
2023-01-04,
2023-01-05,
2023-01-06,
2023-01-07,
2023-01-08,
2023-01-09,
2023-01-10,
2023-01-11,
2023-01-12,
2023-01-13,
2023-01-14,
2023-01-15,276.6341
2023-01-16,
2023-01-17,
2023-01-18,269.0291
2023-01-19,
2023-01-20,
2023-01-21,264.7653
2023-01-22,
2023-01-23,276.4060
2023-01-24,266.6513
2023-01-25,266.6939
2023-01-26,267.2483
2023-01-27,274.4373
2023-01-28,
2023-01-29,
2023-01-30,
2023-01-31,
2023-02-01,264.5799
2023-02-02,263.2960
2023-02-03,
2023-02-04,
2023-02-05,270.0491
2023-02-06,273.3491
2023-02-07,270.2249
2023-02-08,270.4589
2023-02-09,270.8531
2023-02-10,267.6091
2023-02-11,271.2611
2023-02-12,269.0249
2023-02-13,268.2481
2023-02-14,271.6937
2023-02-15,268.3263
2023-02-16,266.8449
2023-02-17,266.2373
2023-02-18,268.1437
2023-02-19,268.6747
2023-02-20,268.9985
2023-02-21,266.9963
2023-02-22,268.1170
2023-02-23,268.6759
2023-02-24,267.6302
2023-02-25,267.7933
2023-02-26,267.8397
2023-02-27,
2023-02-28,
2023-03-01,
2023-03-02,
2023-03-03,
2023-03-04,
2023-03-05,
2023-03-06,
2023-03-07,
2023-03-08,
2023-03-09,
2023-03-10,
2023-03-11,265.9117
2023-03-12,
2023-03-13,
2023-03-14,
2023-03-15,
2023-03-16,275.2635
2023-03-17,267.3021
2023-03-18,
2023-03-19,267.1617
2023-03-20,
2023-03-21,268.7023
2023-03-22,268.5215
2023-03-23,
2023-03-24,
2023-03-25,268.9002
2023-03-26,268.3852
2023-03-27,268.4381
2023-03-28,268.0338
2023-03-29,266.1326
2023-03-30,269.2732
2023-03-31,269.6793
2023-04-01,268.3991
2023-04-02,275.3613
2023-04-03,271.4635
2023-04-04,268.5737
2023-04-05,270.2174
2023-04-06,268.2872
2023-04-07,271.2706
2023-04-08,270.7773
2023-04-09,271.9478
2023-04-10,273.3067
2023-04-11,277.9927
2023-04-12,278.2580
2023-04-13,274.2980
2023-04-14,275.1342
2023-04-15,272.6864
2023-04-16,271.3345
2023-04-17,271.6899
2023-04-18,272.5269
2023-04-19,272.5456
2023-04-20,273.2825
2023-04-21,271.8591
2023-04-22,269.7145
2023-04-23,270.4604
2023-04-24,270.4949
2023-04-25,271.4660
2023-04-26,274.0866
2023-04-27,274.6971
2023-04-28,273.6117
2023-04-29,274.7413
2023-04-30,272.7246
2023-05-01,272.8849
2023-05-02,273.9222
2023-05-03,275.8740
2023-05-04,278.2380
2023-05-05,278.4393
2023-05-06,280.6428
2023-05-07,278.8963
2023-05-08,278.9203
2023-05-09,277.4183
2023-05-10,280.5623
2023-05-11,284.2009
2023-05-12,282.8944
2023-05-13,281.0514
2023-05-14,279.9014
2023-05-15,278.9772
2023-05-16,283.2109
2023-05-17,285.0621
2023-05-18,279.9147
2023-05-19,277.2601
2023-05-20,280.3848
2023-05-21,284.1986
2023-05-22,284.8738
2023-05-23,288.2044
2023-05-24,288.7288
2023-05-25,289.3654
2023-05-26,290.9927
2023-05-27,289.0769
2023-05-28,288.5088
2023-05-29,287.7299
2023-05-30,285.7407
2023-05-31,287.1580
2023-06-01,288.6489
2023-06-02,291.4266
2023-06-03,292.2080
2023-06-04,293.1797
2023-06-05,291.7856
2023-06-06,292.3479
2023-06-07,292.5244
2023-06-08,293.6244
2023-06-09,290.2110
2023-06-10,287.8931
2023-06-11,281.5886
2023-06-12,284.5480
2023-06-13,286.8994
2023-06-14,288.8691
2023-06-15,289.1955
2023-06-16,284.6441
2023-06-17,285.7723
2023-06-18,285.6258
2023-06-19,291.0517
2023-06-20,294.9010
2023-06-21,291.9373
2023-06-22,286.7691
2023-06-23,284.5110
2023-06-24,284.9947
2023-06-25,283.3184
2023-06-26,283.5138
2023-06-27,286.1216
2023-06-28,287.1937
2023-06-29,286.5854
2023-06-30,287.0571
2023-07-01,287.9802
2023-07-02,290.1765
2023-07-03,288.3473
2023-07-04,283.7539
2023-07-05,280.5070
2023-07-06,281.9826
2023-07-07,286.0608
2023-07-08,281.0296
2023-07-09,286.2884
2023-07-10,289.0168
2023-07-11,281.5786
2023-07-12,282.4777
2023-07-13,284.9997
2023-07-14,286.9837
2023-07-15,284.2495
2023-07-16,284.4832
2023-07-17,281.2404
2023-07-18,286.3021
2023-07-19,285.7169
2023-07-20,284.5463
2023-07-21,284.5987
2023-07-22,286.3135
2023-07-23,287.0216
2023-07-24,290.4894
2023-07-25,294.0544
2023-07-26,290.9525
2023-07-27,287.7379
2023-07-28,286.8562
2023-07-29,284.6123
2023-07-30,286.2629
2023-07-31,288.2619
2023-08-01,293.0788
2023-08-02,289.7674
2023-08-03,291.6502
2023-08-04,288.3995
2023-08-05,287.2022
2023-08-06,286.1026
2023-08-07,283.1501
2023-08-08,285.3414
2023-08-09,284.9564
2023-08-10,286.0292
2023-08-11,285.4668
2023-08-12,282.8391
2023-08-13,283.0438
2023-08-14,282.0305
2023-08-15,286.6024
2023-08-16,289.8221
2023-08-17,282.2866
2023-08-18,288.7940
2023-08-19,292.2979
2023-08-20,283.3532
2023-08-21,285.4822
2023-08-22,293.3672
2023-08-23,291.4466
2023-08-24,291.7502
2023-08-25,285.8982
2023-08-26,281.8349
2023-08-27,287.3627
2023-08-28,285.5005
2023-08-29,286.7452
2023-08-30,285.0377
2023-08-31,289.5051
2023-09-01,287.5812
2023-09-02,288.4711
2023-09-03,290.4808
2023-09-04,292.0468
2023-09-05,284.9872
2023-09-06,277.3487
2023-09-07,281.5961
2023-09-08,284.6300
2023-09-09,283.0289
2023-09-10,280.3105
2023-09-11,281.2036
2023-09-12,278.6540
2023-09-13,280.2250
2023-09-14,285.8210
2023-09-15,281.6069
2023-09-16,281.8842
2023-09-17,280.0945
2023-09-18,285.0643
2023-09-19,284.5519
2023-09-20,281.6635
2023-09-21,284.9918
2023-09-22,286.6645
2023-09-23,284.7679
2023-09-24,284.3118
2023-09-25,283.2525
2023-09-26,283.4096
2023-09-27,284.6411
2023-09-28,287.3259
2023-09-29,282.4810
2023-09-30,281.3850
2023-10-01,292.1067
2023-10-02,292.0642
2023-10-03,286.0540
2023-10-04,280.5652
2023-10-05,279.0874
2023-10-06,274.5132
2023-10-07,274.0377
2023-10-08,277.4327
2023-10-09,276.9199
2023-10-10,275.6766
2023-10-11,276.5878
2023-10-12,280.6193
2023-10-13,279.4235
2023-10-14,279.1380
2023-10-15,276.4464
2023-10-16,276.3927
2023-10-17,280.0524
2023-10-18,281.0467
2023-10-19,280.7520
2023-10-20,279.2846
2023-10-21,279.2809
2023-10-22,279.4356
2023-10-23,279.4441
2023-10-24,275.7784
2023-10-25,276.0007
2023-10-26,272.3533
2023-10-27,271.0299
2023-10-28,268.5991
2023-10-29,267.9526
2023-10-30,268.1809
2023-10-31,266.1948
2023-11-01,269.0400
2023-11-02,270.1003
2023-11-03,273.6014
2023-11-04,273.1513
2023-11-05,275.9682
2023-11-06,276.1604
2023-11-07,274.3585
2023-11-08,274.9889
2023-11-09,272.1097
2023-11-10,272.1782
2023-11-11,271.1737
2023-11-12,273.5630
2023-11-13,272.2433
2023-11-14,274.9832
2023-11-15,272.1881
2023-11-16,274.6405
2023-11-17,271.3785
2023-11-18,273.4103
2023-11-19,273.6961
2023-11-20,275.8354
2023-11-21,272.0588
2023-11-22,274.1624
2023-11-23,270.2263
2023-11-24,266.7879
2023-11-25,267.6898
2023-11-26,272.9124
2023-11-27,268.9797
2023-11-28,269.3809
2023-11-29,271.4299
2023-11-30,270.5039
2023-12-01,269.7880
2023-12-02,270.5827
2023-12-03,270.1891
2023-12-04,270.1314
2023-12-05,270.6425
2023-12-06,276.2452
2023-12-07,274.7775
2023-12-08,274.7618
2023-12-09,270.0901
2023-12-10,269.1738
2023-12-11,269.3094
2023-12-12,267.5803
2023-12-13,268.4973
2023-12-14,270.4891
2023-12-15,271.9681
2023-12-16,267.3057
2023-12-17,270.2476
2023-12-18,264.9936
2023-12-19,269.5855
2023-12-20,270.0187
2023-12-21,271.3295
2023-12-22,270.0885
2023-12-23,271.6066
2023-12-24,272.4876
2023-12-25,266.1741
2023-12-26,270.3262
2023-12-27,269.0699
2023-12-28,268.2276
2023-12-29,269.2896
2023-12-30,269.2963
2023-12-31,267.4919
2024-01-01,266.7491
2024-01-02,269.9762
2024-01-03,268.4470
2024-01-04,268.0882
2024-01-05,268.6813
2024-01-06,269.4467
2024-01-07,267.4451
2024-01-08,267.3107
2024-01-09,265.5038
2024-01-10,268.7463
2024-01-11,265.9267
2024-01-12,264.9545
2024-01-13,264.4990
2024-01-14,264.2123
2024-01-15,264.2848
2024-01-16,264.2943
2024-01-17,265.0442
2024-01-18,264.8722
2024-01-19,264.8927
2024-01-20,265.0560
2024-01-21,268.3747
2024-01-22,270.0979
2024-01-23,269.2938
2024-01-24,270.8896
2024-01-25,270.5260
2024-01-26,270.5868
2024-01-27,269.4507
2024-01-28,269.9956
2024-01-29,273.7403
2024-01-30,271.2391
2024-01-31,273.2354
2024-02-01,271.9080
2024-02-02,273.2411
2024-02-03,274.1563
2024-02-04,272.7109
2024-02-05,273.0832
2024-02-06,272.7730
2024-02-07,272.9141
2024-02-08,270.6036
2024-02-09,270.9270
2024-02-10,270.2873
2024-02-11,267.3150
2024-02-12,269.2695
2024-02-13,270.0280
2024-02-14,268.4286
2024-02-15,266.2431
2024-02-16,266.2473
2024-02-17,266.2187
2024-02-18,267.5862
2024-02-19,268.6277
2024-02-20,268.5973
2024-02-21,272.7448
2024-02-22,272.7005
2024-02-23,273.9605
2024-02-24,272.3965
2024-02-25,273.4993
2024-02-26,274.3608
2024-02-27,270.2554
2024-02-28,268.7070
2024-02-29,270.0645
2024-03-01,273.3779
2024-03-02,273.0771
2024-03-03,274.0864
2024-03-04,269.6208
2024-03-05,268.6169
2024-03-06,269.2371
2024-03-07,267.5084
2024-03-08,268.8935
2024-03-09,268.2518
2024-03-10,271.6858
2024-03-11,273.1184
2024-03-12,272.8930
2024-03-13,273.1388
2024-03-14,273.7455
2024-03-15,272.6217
2024-03-16,273.1008
2024-03-17,272.2431
2024-03-18,270.2207
2024-03-19,275.4844
2024-03-20,271.0311
2024-03-21,271.6495
2024-03-22,271.7479
2024-03-23,266.2530
2024-03-24,270.5269
2024-03-25,270.1437
2024-03-26,268.4186
2024-03-27,267.2142
2024-03-28,267.1551
2024-03-29,272.7088
2024-03-30,272.5282
2024-03-31,271.5062
2024-04-01,271.0272
2024-04-02,273.7859
2024-04-03,273.2079
2024-04-04,274.3023
2024-04-05,274.8002
2024-04-06,276.0310
2024-04-07,276.3095
2024-04-08,272.6277
2024-04-09,274.5866
2024-04-10,275.4742
2024-04-11,274.7534
2024-04-12,273.2583
2024-04-13,278.4829
2024-04-14,277.3974
2024-04-15,278.8443
2024-04-16,278.4855
2024-04-17,273.1010
2024-04-18,273.4118
2024-04-19,272.6062
2024-04-20,273.0963
2024-04-21,273.0864
2024-04-22,278.3438
2024-04-23,277.4391
2024-04-24,274.3421
2024-04-25,280.0745
2024-04-26,282.3102
2024-04-27,276.4893
2024-04-28,275.7560
2024-04-29,274.1970
2024-04-30,276.1432
2024-05-01,272.7286
