# Data source: VanderSat
# Creation date: 2024-10-22
# Copyright: 2024, VanderSat B.V.
# Documentation: https://docs.vandersat.com/
# Contact information: https://vandersat.com/contact/
# Unit m3/m3
date,SM-AMSR2-C1-DESC_V5.0_1000
2019-07-26,0.1462
2019-07-27,0.1643
2019-07-28,0.1654
2019-07-29,0.1782
2019-07-30,0.1486
2019-07-31,0.1646
2019-08-01,0.1854
2019-08-02,0.1714
2019-08-03,0.1959
2019-08-04,0.1943
2019-08-05,0.1606
2019-08-06,0.1822
2019-08-07,0.1766
2019-08-08,0.1690
2019-08-09,0.1655
2019-08-10,0.1921
2019-08-11,0.2124
2019-08-12,0.2110
2019-08-13,0.2754
2019-08-14,0.2414
2019-08-15,0.2157
2019-08-16,0.2503
2019-08-17,0.2072
2019-08-18,0.2292
2019-08-19,0.2206
2019-08-20,0.1950
2019-08-21,0.1749
2019-08-22,0.1730
2019-08-23,0.1759
2019-08-24,0.1858
2019-08-25,0.1708
2019-08-26,0.2317
2019-08-27,0.2169
2019-08-28,0.2113
2019-08-29,0.1984
2019-08-30,0.1831
2019-08-31,0.1748
2019-09-01,0.1755
2019-09-02,0.1818
2019-09-03,0.2379
2019-09-04,0.2386
2019-09-05,0.2399
2019-09-06,0.2021
2019-09-07,0.1831
2019-09-08,0.2956
2019-09-09,0.2679
2019-09-10,0.3194
2019-09-11,0.2819
2019-09-12,0.3117
2019-09-13,0.3384
2019-09-14,0.3043
2019-09-15,0.2936
2019-09-16,0.2536
2019-09-17,0.2469
2019-09-18,0.2384
2019-09-19,0.2296
2019-09-20,0.2427
2019-09-21,0.2633
2019-09-22,0.2956
2019-09-23,0.2752
2019-09-24,0.2604
2019-09-25,0.2589
2019-09-26,0.2497
2019-09-27,0.2688
2019-09-28,0.2590
2019-09-29,0.3120
2019-09-30,0.3599
2019-10-01,0.3393
2019-10-02,0.3172
2019-10-03,0.3960
2019-10-04,0.3349
2019-10-05,0.3314
2019-10-06,0.3307
2019-10-07,0.3304
2019-10-08,0.3128
2019-10-09,0.2980
2019-10-10,0.3463
2019-10-11,0.3129
2019-10-12,0.3142
2019-10-13,0.3423
2019-10-14,0.3346
2019-10-15,0.3380
2019-10-16,0.3465
2019-10-17,0.3565
2019-10-18,0.3252
2019-10-19,0.3382
2019-10-20,0.3375
2019-10-21,0.3568
2019-10-22,0.3618
2019-10-23,0.3682
2019-10-24,0.3444
2019-10-25,0.3459
2019-10-26,0.3481
2019-10-27,0.3290
2019-10-28,0.3044
2019-10-29,0.2795
2019-10-30,0.2744
2019-10-31,0.2560
2019-11-01,0.2842
2019-11-02,0.2685
2019-11-03,0.2591
2019-11-04,0.2865
2019-11-05,0.2567
2019-11-06,0.2559
2019-11-07,0.2492
2019-11-08,0.2676
2019-11-09,0.2834
2019-11-10,0.2455
2019-11-11,0.2526
2019-11-12,0.2490
2019-11-13,0.2596
2019-11-14,0.2533
2019-11-15,0.2610
2019-11-16,0.2780
2019-11-17,0.3108
2019-11-18,0.3004
2019-11-19,0.3181
2019-11-20,0.3220
2019-11-21,0.2669
2019-11-22,0.2579
2019-11-23,0.2694
2019-11-24,0.2974
2019-11-25,0.3237
2019-11-26,0.2775
2019-11-27,0.2569
2019-11-28,0.2475
2019-11-29,0.2402
2019-11-30,0.2339
2019-12-01,0.2356
2019-12-02,0.2408
2019-12-03,0.2563
2019-12-04,0.2660
2019-12-05,0.2588
2019-12-06,0.2586
2019-12-07,0.2578
2019-12-08,0.2617
2019-12-09,0.2457
2019-12-10,0.2586
2019-12-11,0.2444
2019-12-12,0.2364
2019-12-13,0.2385
2019-12-14,0.2484
2019-12-15,0.2385
2019-12-16,0.2419
2019-12-17,0.2445
2019-12-18,0.2449
2019-12-19,0.2470
2019-12-20,0.2575
2019-12-21,0.2528
2019-12-22,0.2549
2019-12-23,0.2450
2019-12-24,0.2454
2019-12-25,0.2414
2019-12-26,0.2334
2019-12-27,0.2293
2019-12-28,0.2278
2019-12-29,0.2297
2019-12-30,0.2282
2019-12-31,0.2378
2020-01-01,0.2518
2020-01-02,0.2737
2020-01-03,0.2508
2020-01-04,0.2304
2020-01-05,0.2624
2020-01-06,0.2366
2020-01-07,0.2231
2020-01-08,0.2228
2020-01-09,0.2383
2020-01-10,0.2307
2020-01-11,0.2533
2020-01-12,0.2315
2020-01-13,0.2296
2020-01-14,0.2436
2020-01-15,0.2310
2020-01-16,0.2378
2020-01-17,0.2496
2020-01-18,0.2537
2020-01-19,0.2549
2020-01-20,0.2630
2020-01-21,0.2506
2020-01-22,0.2346
2020-01-23,0.2357
2020-01-24,0.2287
2020-01-25,0.2398
2020-01-26,0.2758
2020-01-27,0.2509
2020-01-28,0.2260
2020-01-29,0.2347
2020-01-30,0.2495
2020-01-31,0.2471
2020-02-01,0.2412
2020-02-02,0.3270
2020-02-03,0.2490
2020-02-04,0.2430
2020-02-05,0.2613
2020-02-06,0.2355
2020-02-07,0.2399
2020-02-08,0.2416
2020-02-09,0.2321
2020-02-10,0.2329
2020-02-11,0.2323
2020-02-12,0.2133
2020-02-13,0.2410
2020-02-14,0.2514
2020-02-15,0.2264
2020-02-16,0.2213
2020-02-17,0.2149
2020-02-18,0.2178
2020-02-19,0.2294
2020-02-20,0.2365
2020-02-21,0.2310
2020-02-22,0.2327
2020-02-23,0.2518
2020-02-24,0.2519
2020-02-25,0.2515
2020-02-26,0.2265
2020-02-27,0.2214
2020-02-28,0.2526
2020-02-29,0.2749
2020-03-01,0.3521
2020-03-02,0.2492
2020-03-03,0.2566
2020-03-04,0.2701
2020-03-05,0.2915
2020-03-06,0.2711
2020-03-07,0.3426
2020-03-08,0.3541
2020-03-09,0.2647
2020-03-10,0.2642
2020-03-11,0.2898
2020-03-12,0.3338
2020-03-13,0.2681
2020-03-14,0.2629
2020-03-15,0.2663
2020-03-16,0.2584
2020-03-17,0.2540
2020-03-18,0.2992
2020-03-19,0.2645
2020-03-20,0.2475
2020-03-21,0.2463
2020-03-22,0.2449
2020-03-23,0.2574
2020-03-24,0.3347
2020-03-25,0.3291
2020-03-26,0.2858
2020-03-27,0.3069
2020-03-28,0.3180
2020-03-29,0.3511
2020-03-30,0.3641
2020-03-31,0.3970
2020-04-01,0.3796
2020-04-02,0.3446
2020-04-03,0.2796
2020-04-04,0.2659
2020-04-05,0.2731
2020-04-06,0.3441
2020-04-07,0.4034
2020-04-08,0.4126
2020-04-09,0.3756
2020-04-10,0.3627
2020-04-11,0.3812
2020-04-12,0.3472
2020-04-13,0.3206
2020-04-14,0.3071
2020-04-15,0.3073
2020-04-16,0.3254
2020-04-17,0.3211
2020-04-18,0.3632
2020-04-19,0.3577
2020-04-20,0.3685
2020-04-21,0.3589
2020-04-22,0.3684
2020-04-23,0.3482
2020-04-24,0.3409
2020-04-25,0.3580
2020-04-26,0.3471
2020-04-27,0.3215
2020-04-28,0.3265
2020-04-29,0.3323
2020-04-30,0.3235
2020-05-01,0.2981
2020-05-02,0.3265
2020-05-03,0.2919
2020-05-04,0.3027
2020-05-05,0.3360
2020-05-06,0.3221
2020-05-07,0.3037
2020-05-08,0.3087
2020-05-09,0.3123
2020-05-10,0.3236
2020-05-11,0.3266
2020-05-12,0.2961
2020-05-13,0.3018
2020-05-14,0.3148
2020-05-15,0.2909
2020-05-16,0.2741
2020-05-17,0.2675
2020-05-18,0.2663
2020-05-19,0.2565
2020-05-20,0.2379
2020-05-21,0.2426
2020-05-22,0.2190
2020-05-23,0.2256
2020-05-24,0.2669
2020-05-25,0.3061
2020-05-26,0.2667
2020-05-27,0.2584
2020-05-28,0.2176
2020-05-29,0.1893
2020-05-30,0.2027
2020-05-31,0.2108
2020-06-01,0.2221
2020-06-02,0.1796
2020-06-03,0.1999
2020-06-04,0.1789
2020-06-05,0.1869
2020-06-06,0.1822
2020-06-07,0.2977
2020-06-08,0.2749
2020-06-09,0.2496
2020-06-10,0.2682
2020-06-11,0.2235
2020-06-12,0.2157
2020-06-13,0.2013
2020-06-14,0.1852
2020-06-15,0.2196
2020-06-16,0.1893
2020-06-17,0.2016
2020-06-18,0.2117
2020-06-19,0.2301
2020-06-20,0.2124
2020-06-21,0.2130
2020-06-22,0.2063
2020-06-23,0.1807
2020-06-24,0.1839
2020-06-25,0.1863
2020-06-26,0.2186
2020-06-27,0.1812
2020-06-28,0.1994
2020-06-29,0.1988
2020-06-30,0.2138
2020-07-01,0.3064
2020-07-02,0.2639
2020-07-03,0.2370
2020-07-04,0.2070
2020-07-05,0.2380
2020-07-06,0.2285
2020-07-07,0.2256
2020-07-08,0.2801
2020-07-09,0.2398
2020-07-10,0.2106
2020-07-11,0.2217
2020-07-12,0.2095
2020-07-13,0.1578
2020-07-14,0.1791
2020-07-15,0.1859
2020-07-16,0.1496
2020-07-17,0.1754
2020-07-18,0.2153
2020-07-19,0.2134
2020-07-20,0.1989
2020-07-21,0.2706
2020-07-22,0.2178
2020-07-23,0.2005
2020-07-24,0.2070
2020-07-25,0.2340
2020-07-26,0.2186
2020-07-27,0.1976
2020-07-28,0.1890
2020-07-29,0.1809
2020-07-30,0.2021
2020-07-31,0.2044
2020-08-01,0.1739
2020-08-02,0.1760
2020-08-03,0.1766
2020-08-04,0.1656
2020-08-05,0.1854
2020-08-06,0.2186
2020-08-07,0.1906
2020-08-08,0.1743
2020-08-09,0.1807
2020-08-10,0.1724
2020-08-11,0.1769
2020-08-12,0.2040
2020-08-13,0.1996
2020-08-14,0.1767
2020-08-15,0.2686
2020-08-16,0.2196
2020-08-17,0.1866
2020-08-18,0.1884
2020-08-19,0.1855
2020-08-20,0.1687
2020-08-21,0.1898
2020-08-22,0.2069
2020-08-23,0.1820
2020-08-24,0.1791
2020-08-25,0.1808
2020-08-26,0.1704
2020-08-27,0.1821
2020-08-28,0.2558
2020-08-29,0.2143
2020-08-30,0.1979
2020-08-31,0.2270
2020-09-01,0.1898
2020-09-02,0.1712
2020-09-03,0.2063
2020-09-04,0.1858
2020-09-05,0.1812
2020-09-06,0.1874
2020-09-07,0.1757
2020-09-08,0.2469
2020-09-09,0.2411
2020-09-10,0.2381
2020-09-11,0.2085
2020-09-12,0.2176
2020-09-13,0.2167
2020-09-14,0.2072
2020-09-15,0.1935
2020-09-16,0.1916
2020-09-17,0.1849
2020-09-18,0.1714
2020-09-19,0.1902
2020-09-20,0.1823
2020-09-21,0.1845
2020-09-22,0.1770
2020-09-23,0.1840
2020-09-24,0.1729
2020-09-25,0.1666
2020-09-26,0.1534
2020-09-27,0.1882
2020-09-28,0.2092
2020-09-29,0.1947
2020-09-30,0.1851
2020-10-01,0.1823
2020-10-02,0.1892
2020-10-03,0.1835
2020-10-04,0.1782
2020-10-05,0.1972
2020-10-06,0.1868
2020-10-07,0.1754
2020-10-08,0.1804
2020-10-09,0.1949
2020-10-10,0.1784
2020-10-11,0.1764
2020-10-12,0.1963
2020-10-13,0.2174
2020-10-14,0.2343
2020-10-15,0.2304
2020-10-16,0.2252
2020-10-17,0.2516
2020-10-18,0.2384
2020-10-19,0.2281
2020-10-20,0.2356
2020-10-21,0.2425
2020-10-22,0.2377
2020-10-23,0.2383
2020-10-24,0.2093
2020-10-25,0.2114
2020-10-26,0.2034
2020-10-27,0.2073
2020-10-28,0.2785
2020-10-29,0.2520
2020-10-30,0.2795
2020-10-31,0.2906
2020-11-01,0.2571
2020-11-02,0.2789
2020-11-03,0.2854
2020-11-04,0.2716
2020-11-05,0.2451
2020-11-06,0.2480
2020-11-07,0.2363
2020-11-08,0.2389
2020-11-09,0.2281
2020-11-10,0.2338
2020-11-11,0.2172
2020-11-12,0.2059
2020-11-13,0.2162
2020-11-14,0.2244
2020-11-15,0.2323
2020-11-16,0.2249
2020-11-17,0.2209
2020-11-18,0.2377
2020-11-19,0.2543
2020-11-20,0.2317
2020-11-21,0.2271
2020-11-22,0.2416
2020-11-23,0.2358
2020-11-24,0.2512
2020-11-25,0.2472
2020-11-26,0.2459
2020-11-27,0.2309
2020-11-28,0.2335
2020-11-29,0.2359
2020-11-30,0.2369
2020-12-01,0.2376
2020-12-02,0.2376
2020-12-03,0.2477
2020-12-04,0.2348
2020-12-05,0.2405
2020-12-06,0.2380
2020-12-07,0.2315
2020-12-08,0.2401
2020-12-09,0.2322
2020-12-10,0.2383
2020-12-11,0.2296
2020-12-12,0.2284
2020-12-13,0.2085
2020-12-14,0.2071
2020-12-15,0.2268
2020-12-16,0.2253
2020-12-17,0.2315
2020-12-18,0.2305
2020-12-19,0.2434
2020-12-20,0.2287
2020-12-21,0.2403
2020-12-22,0.2393
2020-12-23,0.2199
2020-12-24,0.2337
2020-12-25,0.2442
2020-12-26,0.2366
2020-12-27,0.2273
2020-12-28,0.2247
2020-12-29,0.2240
2020-12-30,0.2358
2020-12-31,0.2476
2021-01-01,0.2424
2021-01-02,0.2504
2021-01-03,0.2499
2021-01-04,0.2740
2021-01-05,0.2497
2021-01-06,0.2560
2021-01-07,0.2533
2021-01-08,0.2453
2021-01-09,0.2454
2021-01-10,0.2327
2021-01-11,0.2418
2021-01-12,0.2398
2021-01-13,0.2454
2021-01-14,0.2738
2021-01-15,0.2295
2021-01-16,0.2377
2021-01-17,0.2391
2021-01-18,0.2280
2021-01-19,0.2259
2021-01-20,0.2447
2021-01-21,0.2332
2021-01-22,0.2348
2021-01-23,0.2327
2021-01-24,0.2324
2021-01-25,0.2376
2021-01-26,0.2259
2021-01-27,0.2289
2021-01-28,0.2323
2021-01-29,0.2350
2021-01-30,0.2339
2021-01-31,0.2254
2021-02-01,0.2394
2021-02-02,0.2419
2021-02-03,0.2453
2021-02-04,0.2501
2021-02-05,0.2567
2021-02-06,0.2575
2021-02-07,0.2701
2021-02-08,0.2665
2021-02-09,0.2725
2021-02-10,0.2744
2021-02-11,0.2744
2021-02-12,0.2764
2021-02-13,0.2782
2021-02-14,0.2864
2021-02-15,0.2848
2021-02-16,0.2678
2021-02-17,0.2660
2021-02-18,0.2510
2021-02-19,0.2512
2021-02-20,0.2475
2021-02-21,0.2439
2021-02-22,0.2387
2021-02-23,0.2570
2021-02-24,0.2325
2021-02-25,0.2240
2021-02-26,0.2452
2021-02-27,0.2326
2021-02-28,0.2445
2021-03-01,0.2391
2021-03-02,0.2494
2021-03-03,0.2435
2021-03-04,0.2462
2021-03-05,0.2530
2021-03-06,0.2579
2021-03-07,0.3178
2021-03-08,0.2575
2021-03-09,0.3145
2021-03-10,0.2746
2021-03-11,0.2589
2021-03-12,0.2371
2021-03-13,0.2317
2021-03-14,0.2520
2021-03-15,0.2420
2021-03-16,0.2462
2021-03-17,0.2561
2021-03-18,0.2482
2021-03-19,0.2439
2021-03-20,0.2704
2021-03-21,0.2722
2021-03-22,0.2402
2021-03-23,0.2638
2021-03-24,0.2565
2021-03-25,0.2549
2021-03-26,0.2591
2021-03-27,0.2704
2021-03-28,0.2523
2021-03-29,0.2681
2021-03-30,0.2582
2021-03-31,0.2433
2021-04-01,0.2494
2021-04-02,0.2670
2021-04-03,0.2676
2021-04-04,0.2479
2021-04-05,0.2243
2021-04-06,0.2433
2021-04-07,0.2515
2021-04-08,0.2668
2021-04-09,0.2877
2021-04-10,0.2688
2021-04-11,0.2582
2021-04-12,0.3079
2021-04-13,0.2786
2021-04-14,0.2790
2021-04-15,0.2942
2021-04-16,0.3207
2021-04-17,0.2945
2021-04-18,0.2963
2021-04-19,0.2738
2021-04-20,0.2570
2021-04-21,0.2323
2021-04-22,0.2736
2021-04-23,0.2449
2021-04-24,0.2373
2021-04-25,0.2373
2021-04-26,0.2780
2021-04-27,0.2651
2021-04-28,0.2439
2021-04-29,0.2316
2021-04-30,0.2070
2021-05-01,0.2065
2021-05-02,0.1848
2021-05-03,0.2458
2021-05-04,0.1996
2021-05-05,0.2148
2021-05-06,0.2076
2021-05-07,0.1821
2021-05-08,0.1915
2021-05-09,0.2576
2021-05-10,0.2397
2021-05-11,0.2160
2021-05-12,0.2032
2021-05-13,0.2012
2021-05-14,0.2123
2021-05-15,0.2020
2021-05-16,0.1758
2021-05-17,0.1712
2021-05-18,0.1685
2021-05-19,0.1740
2021-05-20,0.2069
2021-05-21,0.2931
2021-05-22,0.3281
2021-05-23,0.2990
2021-05-24,0.3290
2021-05-25,0.2718
2021-05-26,0.2520
2021-05-27,0.2847
2021-05-28,0.2784
2021-05-29,0.2478
2021-05-30,0.2638
2021-05-31,0.2112
2021-06-01,0.2057
2021-06-02,0.1855
2021-06-03,0.1738
2021-06-04,0.1774
2021-06-05,0.1844
2021-06-06,0.1881
2021-06-07,0.1554
2021-06-08,0.1675
2021-06-09,0.2576
2021-06-10,0.2305
2021-06-11,0.2319
2021-06-12,0.2604
2021-06-13,0.2120
2021-06-14,0.1829
2021-06-15,0.1849
2021-06-16,0.1857
2021-06-17,0.1474
2021-06-18,0.1493
2021-06-19,0.1582
2021-06-20,0.2207
2021-06-21,0.2216
2021-06-22,0.1916
2021-06-23,0.1557
2021-06-24,0.1455
2021-06-25,0.1702
2021-06-26,0.2486
2021-06-27,0.2215
2021-06-28,0.2380
2021-06-29,0.1916
2021-06-30,0.1668
2021-07-01,0.1687
2021-07-02,0.1605
2021-07-03,0.1388
2021-07-04,0.1850
2021-07-05,0.1510
2021-07-06,0.1920
2021-07-07,0.2095
2021-07-08,0.1797
2021-07-09,0.2120
2021-07-10,0.1880
2021-07-11,0.1754
2021-07-12,0.1550
2021-07-13,0.1405
2021-07-14,0.1476
2021-07-15,0.1574
2021-07-16,0.1508
2021-07-17,0.1702
2021-07-18,0.1563
2021-07-19,0.1583
2021-07-20,0.1581
2021-07-21,0.1494
2021-07-22,0.1666
2021-07-23,0.1866
2021-07-24,0.1646
2021-07-25,0.1445
2021-07-26,0.1471
2021-07-27,0.1511
2021-07-28,0.1526
2021-07-29,0.1297
2021-07-30,0.1494
2021-07-31,0.1548
2021-08-01,0.1446
2021-08-02,0.1504
2021-08-03,0.1396
2021-08-04,0.1047
2021-08-05,0.1577
2021-08-06,0.1573
2021-08-07,0.1486
2021-08-08,0.1822
2021-08-09,0.1789
2021-08-10,0.1772
2021-08-11,0.1509
2021-08-12,0.1367
2021-08-13,0.1490
2021-08-14,0.1438
2021-08-15,0.1514
2021-08-16,0.1464
2021-08-17,0.1344
2021-08-18,0.1545
2021-08-19,0.1522
2021-08-20,0.2325
2021-08-21,0.2923
2021-08-22,0.2597
2021-08-23,0.2499
2021-08-24,0.2290
2021-08-25,0.2163
2021-08-26,0.2081
2021-08-27,0.2450
2021-08-28,0.2541
2021-08-29,0.2526
2021-08-30,0.2165
2021-08-31,0.2096
2021-09-01,0.2040
2021-09-02,0.1786
2021-09-03,0.2495
2021-09-04,0.2459
2021-09-05,0.1985
2021-09-06,0.1948
2021-09-07,0.1765
2021-09-08,0.1721
2021-09-09,0.1709
2021-09-10,0.1802
2021-09-11,0.1512
2021-09-12,0.1825
2021-09-13,0.1779
2021-09-14,0.2291
2021-09-15,0.2013
2021-09-16,0.1895
2021-09-17,0.1967
2021-09-18,0.1779
2021-09-19,0.1786
2021-09-20,0.2494
2021-09-21,0.2167
2021-09-22,0.2090
2021-09-23,0.1917
2021-09-24,0.1704
2021-09-25,0.1758
2021-09-26,0.1754
2021-09-27,0.1639
2021-09-28,0.1639
2021-09-29,0.1738
2021-09-30,0.2318
2021-10-01,0.1818
2021-10-02,0.2019
2021-10-03,0.1929
2021-10-04,0.1854
2021-10-05,0.1871
2021-10-06,0.1765
2021-10-07,0.1593
2021-10-08,0.1712
2021-10-09,0.2150
2021-10-10,0.3243
2021-10-11,0.3099
2021-10-12,0.3020
2021-10-13,0.3078
2021-10-14,0.3526
2021-10-15,0.3427
2021-10-16,0.3389
2021-10-17,0.3314
2021-10-18,0.3058
2021-10-19,0.2908
2021-10-20,0.2888
2021-10-21,0.2867
2021-10-22,0.2880
2021-10-23,0.2708
2021-10-24,0.2832
2021-10-25,0.3079
2021-10-26,0.3048
2021-10-27,0.3005
2021-10-28,0.3365
2021-10-29,0.3167
2021-10-30,0.2987
2021-10-31,0.2916
2021-11-01,0.2637
2021-11-02,0.2570
2021-11-03,0.2468
2021-11-04,0.2601
2021-11-05,0.2745
2021-11-06,0.2825
2021-11-07,0.2617
2021-11-08,0.2418
2021-11-09,0.2519
2021-11-10,0.2433
2021-11-11,0.3060
2021-11-12,0.2639
2021-11-13,0.2547
2021-11-14,0.2535
2021-11-15,0.2916
2021-11-16,0.3123
2021-11-17,0.2653
2021-11-18,0.2380
2021-11-19,0.2302
2021-11-20,0.2415
2021-11-21,0.2309
2021-11-22,0.2328
2021-11-23,0.2417
2021-11-24,0.2247
2021-11-25,0.2172
2021-11-26,0.2320
2021-11-27,0.2392
2021-11-28,0.2198
2021-11-29,0.2424
2021-11-30,0.2231
2021-12-01,0.2338
2021-12-02,0.2700
2021-12-03,0.2479
2021-12-04,0.2305
2021-12-05,0.2353
2021-12-06,0.2512
2021-12-07,0.2329
2021-12-08,0.2318
2021-12-09,0.2528
2021-12-10,0.2402
2021-12-11,0.2441
2021-12-12,0.2482
2021-12-13,0.2442
2021-12-14,0.2433
2021-12-15,0.2488
2021-12-16,0.2378
2021-12-17,0.2364
2021-12-18,0.2273
2021-12-19,0.2354
2021-12-20,0.2369
2021-12-21,0.2275
2021-12-22,0.2286
2021-12-23,0.2277
2021-12-24,0.2598
2021-12-25,0.2440
2021-12-26,0.2236
2021-12-27,0.2412
2021-12-28,0.2391
2021-12-29,0.2444
2021-12-30,0.2358
2021-12-31,0.2332
2022-01-01,0.2396
2022-01-02,0.2490
2022-01-03,0.2514
2022-01-04,0.2484
2022-01-05,0.2597
2022-01-06,0.2650
2022-01-07,0.2650
2022-01-08,0.2608
2022-01-09,0.2637
2022-01-10,0.2645
2022-01-11,0.2645
2022-01-12,0.2515
2022-01-13,0.2503
2022-01-14,0.2426
2022-01-15,0.2315
2022-01-16,0.2421
2022-01-17,0.2359
2022-01-18,0.2581
2022-01-19,0.2538
2022-01-20,0.2682
2022-01-21,0.2665
2022-01-22,0.2519
2022-01-23,0.2471
2022-01-24,0.2610
2022-01-25,0.2433
2022-01-26,0.2577
2022-01-27,0.2430
2022-01-28,0.2480
2022-01-29,0.2485
2022-01-30,0.2492
2022-01-31,0.2475
2022-02-01,0.2653
2022-02-02,0.2687
2022-02-03,0.2893
2022-02-04,0.2756
2022-02-05,0.2683
2022-02-06,0.2497
2022-02-07,0.2550
2022-02-08,0.2691
2022-02-09,0.2600
2022-02-10,0.2571
2022-02-11,0.2968
2022-02-12,0.2488
2022-02-13,0.2547
2022-02-14,0.2498
2022-02-15,0.2580
2022-02-16,0.2493
2022-02-17,0.2597
2022-02-18,0.2490
2022-02-19,0.2412
2022-02-20,0.2829
2022-02-21,0.2558
2022-02-22,0.2710
2022-02-23,0.2754
2022-02-24,0.2793
2022-02-25,0.2764
2022-02-26,0.2781
2022-02-27,0.2671
2022-02-28,0.2461
2022-03-01,0.3270
2022-03-02,0.2892
2022-03-03,0.2564
2022-03-04,0.2615
2022-03-05,0.2760
2022-03-06,0.2691
2022-03-07,0.2616
2022-03-08,0.2548
2022-03-09,0.2634
2022-03-10,0.2671
2022-03-11,0.2725
2022-03-12,0.2697
2022-03-13,0.2596
2022-03-14,0.2733
2022-03-15,0.2790
2022-03-16,0.3324
2022-03-17,0.3169
2022-03-18,0.3075
2022-03-19,0.3477
2022-03-20,0.3419
2022-03-21,0.4078
2022-03-22,0.3375
2022-03-23,0.3408
2022-03-24,0.3358
2022-03-25,0.3304
2022-03-26,0.2768
2022-03-27,0.2707
2022-03-28,0.2757
2022-03-29,0.2918
2022-03-30,0.3346
2022-03-31,0.2699
2022-04-01,0.2716
2022-04-02,0.2976
2022-04-03,0.3068
2022-04-04,0.3237
2022-04-05,0.3459
2022-04-06,0.3680
2022-04-07,0.3417
2022-04-08,0.2921
2022-04-09,0.3251
2022-04-10,0.3294
2022-04-11,0.3378
2022-04-12,0.3182
2022-04-13,0.3211
2022-04-14,0.3084
2022-04-15,0.2968
2022-04-16,0.2873
2022-04-17,0.2735
2022-04-18,0.2827
2022-04-19,0.2800
2022-04-20,0.3136
2022-04-21,0.3423
2022-04-22,0.3481
2022-04-23,0.4358
2022-04-24,0.3850
2022-04-25,0.3460
2022-04-26,0.3526
2022-04-27,0.3604
2022-04-28,0.3984
2022-04-29,0.3926
2022-04-30,0.4373
2022-05-01,0.4461
2022-05-02,0.4132
2022-05-03,0.3744
2022-05-04,0.3852
2022-05-05,0.3711
2022-05-06,0.3527
2022-05-07,0.3352
2022-05-08,0.3479
2022-05-09,0.3247
2022-05-10,0.3674
2022-05-11,0.3425
2022-05-12,0.3413
2022-05-13,0.4078
2022-05-14,0.3767
2022-05-15,0.3544
2022-05-16,0.3271
2022-05-17,0.3230
2022-05-18,0.3120
2022-05-19,0.2625
2022-05-20,0.3539
2022-05-21,0.3571
2022-05-22,0.3398
2022-05-23,0.3089
2022-05-24,0.3242
2022-05-25,0.2813
2022-05-26,0.2695
2022-05-27,0.2469
2022-05-28,0.2864
2022-05-29,0.2923
2022-05-30,0.2835
2022-05-31,0.3577
2022-06-01,0.3159
2022-06-02,0.2948
2022-06-03,0.2548
2022-06-04,0.2193
2022-06-05,0.2283
2022-06-06,0.2671
2022-06-07,0.2656
2022-06-08,0.2576
2022-06-09,0.2327
2022-06-10,0.2514
2022-06-11,0.2716
2022-06-12,0.2522
2022-06-13,0.2600
2022-06-14,0.2849
2022-06-15,0.2975
2022-06-16,0.2759
2022-06-17,0.2469
2022-06-18,0.2366
2022-06-19,0.2108
2022-06-20,0.2201
2022-06-21,0.3074
2022-06-22,0.2552
2022-06-23,0.2129
2022-06-24,0.2033
2022-06-25,0.2974
2022-06-26,0.2429
2022-06-27,0.2136
2022-06-28,0.1979
2022-06-29,0.1825
2022-06-30,0.2109
2022-07-01,0.1902
2022-07-02,0.1901
2022-07-03,0.2532
2022-07-04,0.2318
2022-07-05,0.2447
2022-07-06,0.2359
2022-07-07,0.2162
2022-07-08,0.2400
2022-07-09,0.2042
2022-07-10,0.2086
2022-07-11,0.2419
2022-07-12,0.1969
2022-07-13,0.1896
2022-07-14,0.1747
2022-07-15,0.2139
2022-07-16,0.1744
2022-07-17,0.2149
2022-07-18,0.1539
2022-07-19,0.1946
2022-07-20,0.2197
2022-07-21,0.1713
2022-07-22,0.1605
2022-07-23,0.1666
2022-07-24,0.1826
2022-07-25,0.1736
2022-07-26,0.1926
2022-07-27,0.1808
2022-07-28,0.1705
2022-07-29,0.1716
2022-07-30,0.1638
2022-07-31,0.1946
2022-08-01,0.1666
2022-08-02,0.1780
2022-08-03,0.1500
2022-08-04,0.1652
2022-08-05,0.1669
2022-08-06,0.1308
2022-08-07,0.1612
2022-08-08,0.2080
2022-08-09,0.1785
2022-08-10,0.1606
2022-08-11,0.1381
2022-08-12,0.1819
2022-08-13,0.1706
2022-08-14,0.1900
2022-08-15,0.1777
2022-08-16,0.1978
2022-08-17,0.1621
2022-08-18,0.1837
2022-08-19,0.1947
2022-08-20,0.2248
2022-08-21,0.2105
2022-08-22,0.1819
2022-08-23,0.1607
2022-08-24,0.2341
2022-08-25,0.2123
2022-08-26,0.1973
2022-08-27,0.2259
2022-08-28,0.1949
2022-08-29,0.1964
2022-08-30,0.1885
2022-08-31,0.1814
2022-09-01,0.1802
2022-09-02,0.1512
2022-09-03,0.1686
2022-09-04,0.1677
2022-09-05,0.1602
2022-09-06,0.1733
2022-09-07,0.1651
2022-09-08,0.1439
2022-09-09,0.1720
2022-09-10,0.1719
2022-09-11,0.1698
2022-09-12,0.1740
2022-09-13,0.1707
2022-09-14,0.1720
2022-09-15,0.1770
2022-09-16,0.2247
2022-09-17,0.2315
2022-09-18,0.2276
2022-09-19,0.2022
2022-09-20,0.2062
2022-09-21,0.1909
2022-09-22,0.1952
2022-09-23,0.2556
